step,time,x,y,z,Ux,Uy,Uz,U_mag,Omega_x,Omega_y,Omega_z,Omega_mag,q0,q1,q2,q3,normal_x,normal_y,normal_z,tilt_angle_deg
10,1.0,0.011358677557061372,1.6336162805668477e-18,3.4416263886062413,0.011357800785453391,-6.996761571998245e-18,-0.05822049451660922,0.05931800418456921,-5.8457351220654925e-18,-0.0017771385604011924,2.6967148326904934e-18,0.0017771385604011924,0.9242138979772441,-4.715710795233136e-19,0.38187520315635626,-3.0918774525916664e-19,0.705868740099976,6.355228250905572e-19,0.7083426584285835,44.899771042257065
11,1.1,0.012494448436238186,2.546375793921035e-18,3.4358058847401454,0.011357616205808002,5.615389112611279e-19,-0.058189562941137835,0.05928760984522039,-4.9355399526959375e-18,-0.0017827881722710813,8.843445986345036e-19,0.0017827881722710813,0.9242478804630903,-4.496566790536935e-19,0.381792948415087,-3.2081677514326697e-19,0.7057426466967962,5.862173001369607e-19,0.7084682890810294,44.88957261766096
12,1.2000000000000002,0.013630200734109098,3.0707759744857462e-18,3.4299884780955936,0.011357429153461933,-1.3934641362686304e-17,-0.0581585500319478,0.05925713576266138,4.404768841852896e-19,-0.0017884608210639262,5.948524468354992e-19,0.0017884608210639262,0.9242819636737609,-3.83135456842114e-19,0.3817104290262144,-3.1422384693012547e-19,0.7056161297902064,4.683653459622137e-19,0.708594296745247,44.879341757234734
13,1.3,0.014765934202400056,4.601161024829974e-18,3.4241741768183385,0.01135723960828655,2.924989271135858e-18,-0.058127455541359424,0.05922658169464746,-4.285664381779896e-18,-0.0017941566105531257,-1.3321476473366126e-18,0.0017941566105531257,0.9243161479794773,-2.6360251523645277e-19,0.381627643894387,-2.9409037868842684e-19,0.705489187533887,2.6283808634037415e-19,0.7087206828312378,44.86907832868949
14,1.4000000000000001,0.01590164859081629,6.833959108778596e-18,3.4183629890789295,0.011357047549995695,1.8334563972345653e-19,-0.058096279221115585,0.05919594739837086,4.414820752323587e-18,-0.001799875644936553,-1.292323893266931e-18,0.001799875644936553,0.9243504337518338,-2.5150115145066287e-19,0.3815445919192103,-2.927347129387385e-19,0.705361818072377,2.415677036874155e-19,0.7088474487544065,44.858782199140386
15,1.5,0.017037343647026512,7.612256976063524e-18,3.412554923072771,0.011356852958144741,-1.9538892752424835e-18,-0.058065020822384274,0.059165232630463305,-4.208233417495896e-18,-0.0018056180288369519,-8.816536798392368e-20,0.0018056180288369519,0.9243848213638005,-2.169661809360009e-19,0.3814612719952245,-3.366452931611338e-19,0.7052340195410275,1.442862053321197e-19,0.7089745959355707,44.848453235104465
16,1.6,0.018173019116646982,6.251759409182368e-18,3.4067499870201785,0.011356655812128977,-4.035090581136355e-19,-0.05803368009576061,0.05913443714699789,8.203831815884705e-19,-0.001811383867302431,4.018429721187677e-20,0.001811383867302431,0.9244193111897261,-1.254319430189128e-19,0.38137768301188313,-2.7404624282977957e-19,0.7051057900659574,2.2873178476398213e-20,0.7091021258009753,44.83809130249806
17,1.7000000000000002,0.01930867474322546,7.844345217892986e-18,3.4009481891664373,0.011356456091182769,-4.309866997376276e-18,-0.05800225679126893,0.05910356070349116,-1.2038657237897253e-17,-0.0018171732658068872,1.3637455589417648e-18,0.0018171732658068872,0.9244539036053405,2.504106571707242e-20,0.38129382385353144,-2.0071379206647563e-19,0.7049771277640084,-1.993604804595091e-19,0.7092300397823044,44.827696266634426
18,1.8,0.02044431026822505,5.2926056851905166e-18,3.3951495377818577,0.011356253774378103,4.534452518206098e-19,-0.057970750658365225,0.05907260305490549,-1.7143225253705735e-18,-0.0018229863302504272,1.1394673156650987e-19,0.0018229863302504272,0.9244885989877578,-2.710196491479868e-19,0.3812096933993846,-3.561316934198834e-19,0.7048480307426995,2.2958744416115716e-19,0.7093583393166945,44.817267992221254
19,1.9000000000000001,0.021579925431007885,5.816351161088424e-18,3.3893540411618344,0.011356048840623387,-1.9046867069110796e-17,-0.05793916144593939,0.05904156395565122,-4.256763239397499e-18,-0.0018288231669597074,2.294726309032331e-19,0.0018288231669597074,0.9245233977154786,-2.3437652399877494e-19,0.3811252905235061,-3.251815613191316e-19,0.7047184971001815,1.85503326562899e-19,0.7094870258467463,44.80680634335825
20,2.0,0.02271551996881874,4.683568756786176e-18,3.3835617076268996,0.011355841268662289,5.0361069452093894e-18,-0.057907488902317894,0.05901044315958933,3.526731795784972e-18,-0.0018346838826883442,-1.262899936433824e-18,0.0018346838826883442,0.9245583001683931,-3.188636346640616e-19,0.38104061409478573,-3.541928145651627e-19,0.7045885249251915,3.1969234496130026e-19,0.709616100820537,44.79631118353471
21,2.1,0.023851093616768473,4.3946665445853055e-18,3.3777725455227823,0.011355631037072619,9.677344118835464e-19,-0.05787573277526596,0.05897924042003357,-8.03774834134212e-18,-0.0018405685846171983,3.0325311327019163e-19,0.0018405685846171983,0.9245933067277833,-4.609579508774719e-19,0.3809556629769182,-3.2549509739348535e-19,0.7044581122970075,6.04398870881986e-19,0.7097455656916334,44.785782375627015
22,2.2,0.024986646107817357,3.3851495908006977e-18,3.3719865632204624,0.01135541812426461,4.179352185064743e-18,-0.05784389281199018,0.058947955489752873,-2.6626195814814307e-18,-0.0018464773803546991,5.5306137811873005e-19,0.0018464773803546991,0.9246284177763255,-6.99899656029294e-19,0.3808704360283808,-3.6584523575397075e-19,0.7043272572854019,1.0156149541920798e-18,0.7098754219191024,44.775219781896226
23,2.3000000000000003,0.02612217717275831,5.477454592463057e-18,3.366203769116227,0.01135520250848023,7.98115137960653e-18,-0.05781196875914138,0.05891658812097434,1.2621972426119193e-19,-0.0018524103779371073,5.717304289799286e-19,0.0018524103779371073,0.9246636336980932,-8.033765125467506e-19,0.38078493210241193,-3.397119555567393e-19,0.7041959579505959,1.2269917027762593e-18,0.7100056709675231,44.764623263985676
24,2.4000000000000004,0.02725768654019996,2.6247103411753355e-18,3.3604241716317267,0.011354984167791399,3.608330072507219e-18,-0.05777996036281683,0.0588851380653852,-3.781661673405551e-18,-0.001858367685828764,1.0702070984520059e-18,0.001858367685828764,0.9246989548785594,-9.193590989961977e-19,0.38069915004698923,-3.214404163013006e-19,0.7040642123432136,1.455516609446445e-18,0.7101363143069999,44.75399268291843
25,2.5,0.028393173936549602,3.4215926999173824e-18,3.3546477792140283,0.01135476308009927,-6.25159416332805e-18,-0.05774786736856347,0.05885360507413614,1.9731897865135988e-18,-0.00186434941292231,-5.184466942509949e-19,0.00186434941292231,0.9247343817045988,-1.0577316709612199e-18,0.38061308870480737,-3.6838384603989603e-19,0.7039320185042353,1.6758182585709895e-18,0.7102673534131732,44.74332789909483
26,2.6,0.029528639085996036,1.3242806784801718e-18,3.3488746003356726,0.011354539223132254,-2.7031575882492674e-18,-0.0577156895213803,0.05882198889784344,-5.417766222507028e-18,-0.0018703556685388965,1.347823655258431e-18,0.0018703556685388965,0.9247699145644903,-9.455705935584307e-19,0.3805267469132563,-3.615140283284817e-19,0.7037993744649509,1.4737389597127608e-18,0.7103987897672295,44.73262877229018
27,2.7,0.030664081710492255,-7.400382505081325e-19,3.3431046434947276,0.01135431257444533,7.350193738263471e-18,-0.05768342656572162,0.058790289286592266,5.291176089067683e-19,-0.0018763865624282648,-2.2250500389004287e-18,0.0018763865624282648,0.9248055538479197,-1.095691278183438e-18,0.3804401235043992,-4.2215113553804056e-19,0.7036662782469137,1.70539629845031e-18,0.7105306248559151,44.721895161652114
28,2.8000000000000003,0.03179950152973801,3.6807811505497027e-19,3.337337917214843,0.011354083111418382,1.9675819151809172e-17,-0.057651078245499435,0.058758505989938974,-2.6081385939349574e-18,-0.0018824422047689908,7.682964961858576e-19,0.0018824422047689908,0.9248412999459816,-1.3087470628895203e-18,0.3803532173049507,-5.00111783433156e-19,0.703532727861894,2.0403284182046234e-18,0.7106628601715463,44.711126925698196
29,2.9000000000000004,0.03293489826116226,-3.8734157392868946e-19,3.331574430045304,0.011353850811255119,3.536091155102312e-18,-0.05761864430408726,0.058726638756914785,-1.9734313659545054e-18,-0.0018885227061684925,9.121688325868191e-19,0.0018885227061684925,0.9248771532511815,-1.5026319495627588e-18,0.3802660271362546,-5.358234000440658e-19,0.7033987213118315,2.3719890486289605e-18,0.7107954972120187,44.7003239223136
30,3.0,0.03407027161990547,-2.723026146900852e-19,3.325814190561086,0.011353615650981535,3.036896200644777e-17,-0.05758612448432246,0.05869468733602808,-4.46655141802341e-18,-0.0018946281776631305,-1.446806553288099e-18,0.0018946281776631305,0.9249131141574384,-1.4607812183510881e-18,0.3801785518142622,-5.656922468352508e-19,0.7032642565887885,2.2720632931868403e-18,0.7109285374808212,44.68948600874839
31,3.1,0.035205621318801776,-1.1440775700661227e-18,3.320057207362906,0.011353377607444707,-2.3184514317806496e-17,-0.057553518528509665,0.05866265147526774,-8.0512948719685925e-19,-0.0019007587307182199,-2.5281487814406106e-19,0.0019007587307182199,0.9249491830600866,-1.498095244062946e-18,0.38009079014950964,-5.865838838131473e-19,0.7031293316749034,2.3254136805094306e-18,0.711061982487043,44.678613041615336
32,3.2,0.03634094706836102,-1.480249177184214e-18,3.31430348907728,0.011353136657311403,-2.0703298178141233e-17,-0.05752082617842411,0.05863053092210635,2.3484530489293435e-18,-0.0019069144772280698,-3.9577716890783047e-19,0.0019069144772280698,0.9249853603558782,-1.684742606624548e-18,0.3800027409470966,-6.109370544858284e-19,0.7029939445423431,2.652408983689497e-18,0.7111958337453876,44.667704876887235
33,3.3000000000000003,0.03747624857675068,-1.644855213638946e-18,3.308553044356569,0.011352892777066872,-5.793186375931066e-18,-0.05748804717531476,0.0585983254235033,-8.572823440452302e-19,-0.0019130955295159292,-2.0859766906668336e-19,0.0019130955295159292,0.9250216464429849,-1.742877793739282e-18,0.37991440300666357,-6.493711263648085e-19,0.7028580931532552,2.7309884850219536e-18,0.7113300927761812,44.65676136989455
34,3.4000000000000004,0.03861152554977762,-2.3029186470612023e-18,3.3028058818790385,0.011352645943013207,2.1147016789561307e-17,-0.05745518125990778,0.05856603472590809,-9.278246912451865e-19,-0.0019193020003339181,6.971210089545228e-19,0.0019193020003339181,0.9250580417209996,-1.5250853439864476e-18,0.37982577512237,-6.234216547640858e-19,0.7027217754597207,2.3480016970333216e-18,0.7114647611053813,44.64578237532307
35,3.5,0.039746777690869727,-3.984016168817235e-18,3.2970620103489057,0.011352396131268283,2.2454510238510163e-18,-0.057422228172409745,0.058533658575263534,-2.5627236610299897e-18,-0.0019255340028629113,1.0812835450668804e-18,0.0019255340028629113,0.9250945465909395,-1.5947543247621632e-18,0.3797368560828726,-5.875166961423227e-19,0.7025849894037077,2.5043935718010222e-18,0.7115998402645918,44.63476774721111
36,3.6,0.0408820047010574,-4.316864276422332e-18,3.291321438496394,0.01135214331776423,-1.3459900870853627e-17,-0.057389187652511706,0.05850119671700965,3.5773080669892744e-20,-0.001931791650712455,1.1779010044372974e-19,0.001931791650712455,0.925131161455246,-1.5514812450746993e-18,0.37964764467130224,-5.172029686935853e-19,0.7024477329170208,2.4779375147009256e-18,0.7117353317910649,44.623717338947586
37,3.7,0.042017206278954916,-3.595049156386863e-18,3.285584175077782,0.011351887478245974,-7.44092573615922e-18,-0.05735605943939189,0.058468648896086294,-1.3145348786441793e-18,-0.0019380750579205456,-1.0335964296098135e-19,0.0019380750579205456,0.9251678867177892,-1.5337269449856662e-18,0.37955813966524304,-5.097888124393596e-19,0.7023100039212568,2.4509208464457657e-18,0.7118712372277198,44.61263100326889
38,3.8000000000000003,0.04315238212074166,-2.7365201938692014e-18,3.279850228875458,0.0113516285882701,6.3498831917870215e-18,-0.057322843271720325,0.058436014856937696,6.94781958999648e-18,-0.0019443843389534221,-1.1694216661563875e-18,0.0019443843389534221,0.925204722783867,-1.5268113928710434e-18,0.37946833983670897,-5.242162848889891e-19,0.7021718003277531,2.4273792562846233e-18,0.7120075581231444,44.601508592257055
39,3.9000000000000004,0.04428753192014319,-4.073652476595706e-18,3.274119608697967,0.01135136662320316,1.8176386428598097e-17,-0.057289538887661855,0.058403294343515336,-6.626182707810132e-18,-0.0019507196087053926,1.4320047461939716e-18,0.0019507196087053926,0.9252416700602084,-1.2153118743751572e-18,0.3793782439521226,-4.160735319131551e-19,0.7020331200375421,1.9332158847974048e-18,0.7121442960316071,44.59034995733708
40,4.0,0.045422655368412175,-4.22604947036679e-18,3.268392323380063,0.011351101558220488,-5.701207538486404e-18,-0.05725614602488022,0.05837048709928196,-1.4399633067613271e-18,-0.0019570809824984493,1.2925100074102588e-19,0.0019570809824984493,0.9252787289549754,-1.3317712756896697e-18,0.3792878507722929,-4.2815284926992618e-19,0.7018939609413031,2.13973291845452e-18,0.7122814525130698,44.57915494927413
41,4.1000000000000005,0.04655775215430922,-6.7819644018135394e-18,3.2626683817827598,0.011350833368304681,-5.350519144683947e-18,-0.0572226644205422,0.058337592867215605,-2.0435314334309306e-18,-0.0019634685760819997,9.49971565267913e-19,0.0019634685760819997,0.9253158998777632,-1.794639280860901e-18,0.3791971590523924,-5.780810175820747e-19,0.7017543209193114,2.882803163113095e-18,0.7124190291331893,44.56792341817172
42,4.2,0.047692821964083476,-7.347906030989648e-18,3.2569477927933774,0.01135056202824412,-3.739213571422835e-18,-0.05718909381132106,0.05830461138981288,-7.975060305672883e-18,-0.001969882505632532,7.327841471346094e-19,0.001969882505632532,0.9253531832396027,-1.7105031329374686e-18,0.3791061675419357,-5.606477840013954e-19,0.7016141978413927,2.7405489725427037e-18,0.7125570274633315,44.55665521346881
43,4.3,0.04882786448145321,-7.050617885304626e-18,3.2512305653255944,0.011350287512631684,-2.4111990696682078e-17,-0.0571554339334011,0.058271542409093484,-5.749571693902132e-18,-0.001976322887753177,-1.041574613260516e-19,0.001976322887753177,0.9253905794529621,-1.6406971301102815e-18,0.3790148749847571,-5.705097054260416e-19,0.7014735895668728,2.6041080065198474e-18,0.7126954490805779,44.54535018393745
44,4.4,0.04996287938758613,-7.597140788418709e-18,3.2455167083194945,0.01135000979586328,6.888360771114118e-18,-0.05712168452248146,0.058238385666603866,-2.816167276611075e-18,-0.001982789839473259,-9.073741728377596e-19,0.001982789839473259,0.9254280889317477,-1.6720707135365203e-18,0.3789232801189883,-5.478920944214315e-19,0.7013324939445292,2.6795442708348286e-18,0.7128342955677334,44.534008177680484
45,4.5,0.05109786636107964,-9.337014206687059e-18,3.239806230741616,0.01134972885213618,1.0202432556199757e-17,-0.05708784531378058,0.058205140903421514,2.265504338881031e-20,-0.0019892834782478564,1.1934460706627881e-19,0.0019892834782478564,0.9254657120913057,-1.5062641417881135e-18,0.37883138167703645,-4.844549907237739e-19,0.7011909088125435,2.4209381261626254e-18,0.7129735685133349,44.52262904212894
46,4.6000000000000005,0.05223282507794089,-7.998342009192001e-18,3.234099141585,0.011349444655447872,1.691464217628559e-18,-0.05705391604204034,0.05817180786015905,3.0351668286561294e-18,-0.001995803921957262,-7.964889653900489e-19,0.001995803921957262,0.9255034493484233,-1.457315146598401e-18,0.37873917838556187,-4.340931197217212e-19,0.7010488319984507,2.368684246916586e-18,0.7131132695116591,44.51121262403965
47,4.7,0.05336775521156675,-6.2992825035538786e-18,3.228395449869235,0.011349157179594345,-1.2742223185428977e-17,-0.05701989644153056,0.05813838627696857,-5.351387739051096e-18,-0.0020023512889063857,2.576330675504472e-18,0.0020023512889063857,0.92554130112133,-1.8427854863897093e-18,0.3786466689654559,-5.350883545702499e-19,0.7009062613190912,3.0059293074008054e-18,0.7132534001627291,44.499758769492864
48,4.800000000000001,0.054502656432723555,-4.947532791935531e-18,3.222695164640508,0.011348866398168707,-7.855241912226035e-18,-0.05698578624605339,0.05810487589354589,-1.1822937628069511e-17,-0.0020089256978241773,9.120573159856873e-19,0.0020089256978241773,0.9255792678296987,-1.8199839953842497e-18,0.3785538521318189,-5.162480741192637e-19,0.7007631945805619,2.978223513592087e-18,0.7133939620723222,44.48826732388978
49,4.9,0.05563752840952675,-5.768653424992481e-18,3.2169982949716487,0.01134857228455981,-2.983878196341083e-17,-0.05695158518894794,0.0580712764491351,-8.001595232643435e-18,-0.002015527267862989,8.420080353723071e-19,0.002015527267862989,0.9256173498946467,-1.9578949557206565e-18,0.3784607265939379,-5.567650528614872e-19,0.7006196295781666,3.2030956676763603e-18,0.7135349568519778,44.47673813195005
50,5.0,0.05677237080742041,-6.1446694924673394e-18,3.2113048499621755,0.011348274811950531,8.450216086458067e-18,-0.05691729300309493,0.05803758768253303,-2.9149297913540307e-18,-0.0020221561185978384,-5.561948859683064e-19,0.0020221561185978384,0.9256555477387368,-2.2799384362391277e-18,0.3783672910552646,-7.5946131147965175e-19,0.700475564096366,3.646164685843389e-18,0.7136763861190016,44.46517103770955
51,5.1000000000000005,0.05790718328915655,-7.184638107498003e-18,3.205614838738341,0.011347973953316439,-7.587143964930608e-18,-0.05688290942092125,0.058003809332093696,-2.9598551556932174e-18,-0.0020288123700256877,-1.624462464744854e-18,0.0020288123700256877,0.9256938617859785,-2.7568033411886423e-18,0.3782735442133934,-9.097181958736583e-19,0.7003309959087304,4.4156672098017195e-18,0.7138182514964764,44.45356588451764
52,5.2,0.059041965514774315,-4.84435700320755e-18,3.1999282704531793,0.011347669681424142,-9.179209722850806e-18,-0.05684843417440531,0.0579699411357335,-3.976853030453307e-18,-0.0020354961425646315,-2.615408022205137e-19,0.0020354961425646315,0.925732292461828,-2.799982793369108e-18,0.3781794847600389,-9.51341503762265e-19,0.7001859227778875,4.464513300871207e-18,0.7139605546132628,44.44192251503517
53,5.300000000000001,0.06017671714157903,-4.456679411739768e-18,3.1942451542865475,0.011347361968829916,2.003209944520708e-17,-0.05681386699508103,0.05793598283093508,2.5053872461898225e-18,-0.0020422075570530806,-3.975444469281818e-19,0.0020422075570530806,0.9257708401931906,-2.763970496420859e-18,0.37808511138101447,-9.973940268244247e-19,0.7000403424554756,4.3634069140361145e-18,0.714103297104012,44.43024077123154
54,5.4,0.06131143782412106,-6.02182981877959e-18,3.188565499445172,0.011347050787878054,5.174757648768667e-18,-0.05677920761404388,0.05790193415475327,4.808337833146063e-19,-0.002048946734748898,-3.6898939939124967e-19,0.002048946734748898,0.9258095054084193,-2.9947513715376484e-18,0.37799042275620964,-1.0558989717122796e-18,0.6998942526820916,4.746899174798168e-18,0.714246480609164,44.41852049438292
55,5.5,0.06244612721417457,-6.98012451240565e-18,3.182889315162691,0.011346736110699458,-6.699668813634511e-20,-0.056744455761955324,0.05786779484381927,-7.077082257476081e-18,-0.0020557137973284023,6.6002291348000995e-19,0.0020557137973284023,0.9258482885373174,-3.2684801548836356e-18,0.37789541755956824,-1.1282766808159745e-18,0.6997476511872424,5.1994923401950474e-18,0.7143901067749594,44.40676152506928
56,5.6000000000000005,0.06358078496071606,-6.407102121296094e-18,3.1772166106996984,0.011346417909209962,2.622594003879448e-17,-0.056709611169048296,0.0578335646343461,1.8411126321687982e-19,-0.0020625088668854395,-4.2670908869126993e-19,0.0020625088668854395,0.9258871900111376,-2.9878162952101756e-18,0.3778000944590665,-9.98891755568062e-19,0.6996005356892948,4.777998868467281e-18,0.7145341772534408,44.394963703172394
57,5.7,0.06471541070990285,-7.316516645025813e-18,3.171547395343786,0.01134609615510874,-2.0193120287120474e-17,-0.05667467356513228,0.05779924326213343,-1.6000644524935144e-19,-0.002069332065930316,2.573680018971383e-19,0.002069332065930316,0.9259262102625837,-3.113611145817368e-18,0.37770445211669096,-1.0554151531675354e-18,0.6994529038954264,4.968678332590437e-18,0.7146786937024607,44.383126867873145
58,5.800000000000001,0.06585000410505124,-6.81413588107639e-18,3.165881678409586,0.011345770819876923,9.024843823775242e-18,-0.05663964267959892,0.05776483046257311,-4.567121624773116e-18,-0.002076183517388717,7.323162790591102e-19,0.002076183517388717,0.9259653497258099,-3.1431416689229125e-18,0.3776084891884167,-1.0656283131715807e-18,0.699304753501574,5.016099954657698e-18,0.7148236577856828,44.37125085764943
59,5.9,0.06698456478661473,-7.721110433202582e-18,3.160219469238812,0.011345441874775899,-3.0752229645734935e-18,-0.05660451824142735,0.05773032597065428,-1.611531613621248e-18,-0.002083063344600616,-9.130622340642458e-21,0.002083063344600616,0.9260046088364219,-3.001451246908983e-18,0.3775122043241853,-1.0350443098420579e-18,0.6991560821923852,4.777231657707726e-18,0.7149690711725893,44.35933551027356
60,6.0,0.0681190923921619,-6.377745094685434e-18,3.1545607772002997,0.011345109290845722,-7.33073791930398e-19,-0.05656929997918987,0.05769572952096892,-6.618529883907101e-18,-0.0020899716713189925,1.4377171230371964e-18,0.0020899716713189925,0.9260439880314767,-2.899312338310716e-18,0.3774155961678828,-9.796028396369785e-19,0.6990068876411669,4.6303467411775605e-18,0.7151149355384836,44.34738066281001
61,6.1000000000000005,0.06925358655635423,-7.076647762931021e-18,3.1489056116900485,0.011344773038903523,1.8678689336101992e-18,-0.056533987621057546,0.057661040847717275,-3.652814534887277e-18,-0.0020969086217086682,-9.424812948010141e-20,0.0020969086217086682,0.9260834877494831,-2.9550617177201777e-18,0.3773186633573181,-9.774863314133878e-19,0.6988571675098365,4.735620052084665e-18,0.7152612525644941,44.33538615161301
62,6.2,0.07038804691092371,-6.459206614934765e-18,3.14325398213126,0.011344433089542024,-2.4658828205334188e-17,-0.05649858089480606,0.057626259684713535,-8.821217571765015e-19,-0.0021038743203449757,-1.394084332099707e-18,0.0021038743203449757,0.9261231084304015,-3.042688739138278e-18,0.37722140452420116,-1.0065892383122851e-18,0.6987069194488702,4.876394693643629e-18,0.7154080239375784,44.32335181232421
63,6.300000000000001,0.07152247308465029,-7.311265198080065e-18,3.137605897974378,0.011344089413127754,-6.353003808321643e-18,-0.056463079527821446,0.05759138576539139,3.80099372276191e-18,-0.0021108688922124095,3.704536319046173e-19,0.0021108688922124095,0.9261628505156438,-3.079043539912568e-18,0.37712381829412117,-9.69675450002732e-19,0.698556141097254,4.972016067152204e-18,0.7155552513505257,44.31127747987032
64,6.4,0.07265686470333925,-8.958482767601575e-18,3.1319613686971275,0.011343741979799551,-3.1021429887337595e-17,-0.05642748324710651,0.057556418822810304,-1.639868445216945e-18,-0.0021178924627031845,7.914438158797796e-19,0.0021178924627031845,0.9262027144480738,-3.2555853939398314e-18,0.3770259032865246,-1.0349117754174295e-18,0.698404830082432,5.250286964071912e-18,0.7157029365019603,44.29916298846075
65,6.5,0.07379122138979831,-1.0893986031999326e-17,3.126320403804551,0.011343390759466816,-2.2788679763454332e-17,-0.05639179177928605,0.05752135858966051,2.2214784383762705e-18,-0.0021249451576158393,4.3035913038073006e-19,0.0021249451576158393,0.9262427006720065,-3.5126371185788254e-18,0.3769276581146941,-1.0469444729404705e-18,0.698252984020258,5.717864325663224e-18,0.7158510810963445,44.28700817158527
66,6.6000000000000005,0.07492554276381459,-1.4100702242583162e-17,3.1206830128290486,0.011343035721808087,1.0352633065165828e-17,-0.056356004850614094,0.05748620479827011,-2.0692865102948997e-18,-0.002132027103153615,1.5266520283492592e-18,0.002132027103153615,0.926282809633208,-3.4404661737979542e-18,0.37682908138572613,-9.797148088900212e-19,0.6981006005149424,5.635319284919126e-18,0.7159996868439795,44.274812862011785
67,6.7,0.07605982844213148,-1.4412084185385517e-17,3.1150492053304126,0.011342676836269147,2.9869588314924037e-17,-0.05632012218697938,0.05745095718061034,-2.7032723072189104e-18,-0.0021391384259229415,-2.0920603581525345e-19,0.0021391384259229415,0.9263230417788948,-3.691577199032885e-18,0.37673017170051015,-1.1156445369075359e-18,0.6979476771590037,5.9985921240476854e-18,0.7161487554610082,44.26257689178393
