step,time,x,y,z,Ux,Uy,Uz,U_mag,Omega_x,Omega_y,Omega_z,Omega_mag,q0,q1,q2,q3,normal_x,normal_y,normal_z,tilt_angle_deg
57,5.7,0.06493818857653477,-2.188452850808975e-18,9.571872154504701,0.011392664662549791,-2.5309916076925552e-17,-0.07511014953091721,0.07596925279789221,-1.7793787764569344e-18,1.8454605103229376e-08,2.2967494877866513e-18,1.8454605103229376e-08,0.92387951238381,1.306715460421021e-18,0.3826834809571135,7.676854556397826e-19,0.7071068555679942,-1.8269341999075576e-18,0.7071067068050934,45.000006027015
58,5.800000000000001,0.06607745504278975,-2.0964750596294225e-18,9.564361139549508,0.011392664662549757,-9.219275532647727e-19,-0.07511014957296666,0.07596925283946614,-1.2410634217881113e-18,1.845460506705364e-08,-9.059291417373539e-19,1.845460506705364e-08,0.9238795120306964,1.1567142217783924e-18,0.3826834818096051,6.033694088395555e-19,0.7071068568729317,-1.6755301291669274e-18,0.7071067055001554,45.000006132752105
59,5.9,0.06721672150904473,-1.0140713549063426e-18,9.556850124590108,0.011392664662549751,8.132583267377267e-18,-0.07511014961501608,0.07596925288104003,8.579695676196317e-19,1.84546050316765e-08,-1.3683667191417236e-18,1.84546050316765e-08,0.9238795116775828,8.967071930300864e-19,0.3826834826620967,4.330132516651857e-19,0.7071068581778691,-1.32548476885668e-18,0.7071067041952175,45.00000623848922
60,6.0,0.06835598797529971,-1.937777146280532e-19,9.549339109626503,0.011392664662549755,1.074910638409093e-17,-0.07511014965706551,0.07596925292261396,3.7891598248668664e-18,1.8454604999205128e-08,2.975891120411042e-19,1.8454604999205128e-08,0.9238795113244691,7.961443130692992e-19,0.38268348351458825,2.9774890931771715e-19,0.7071068594828066,-1.2431956581436921e-18,0.7071067028902798,45.000006344226314
61,6.1000000000000005,0.06949525444155469,-1.2716909144206626e-18,9.541828094658694,0.011392664662549758,-2.7231498181381262e-17,-0.07511014969911493,0.07596925296418786,2.9538974576035633e-18,1.845460496528534e-08,8.139459461418588e-19,1.845460496528534e-08,0.9238795109713555,9.233817282825369e-19,0.38268348436707983,3.7023201449604294e-19,0.7071068607877441,-1.4228235644679326e-18,0.7071067015853418,45.00000644996342
62,6.2,0.07063452090780967,-4.512099661788141e-19,9.53431707968668,0.011392664662549755,-1.082801736740534e-17,-0.07511014974116435,0.07596925300576175,1.993581077951908e-18,1.8454604935668697e-08,2.6821794122476893e-19,1.8454604935668697e-08,0.9238795106182419,1.1163147657196718e-18,0.38268348521957146,3.4302105447192983e-19,0.7071068620926818,-1.8001436936399944e-18,0.7071067002804043,45.000006555700494
63,6.300000000000001,0.07177378737406465,-5.398358610216521e-19,9.526806064710462,0.011392664662549722,2.98054108037844e-17,-0.07511014978321379,0.07596925304733566,-1.5798777636655469e-18,1.8454604903745084e-08,5.533534261267508e-19,1.8454604903745084e-08,0.9238795102651283,1.0960506676179099e-18,0.38268348607206304,3.8522956140077485e-19,0.7071068633976193,-1.7303955250594824e-18,0.7071066989754664,45.00000666143761
64,6.4,0.07291305384031962,2.7640472573837758e-19,9.519295049730038,0.011392664662549712,-8.221520134859047e-18,-0.07511014982526319,0.07596925308890955,4.5805406184320504e-18,1.8454604862491118e-08,-3.7063517726911235e-19,1.8454604862491118e-08,0.9238795099120146,1.0130083363107526e-18,0.3826834869245546,4.582728787218262e-19,0.7071068647025568,-1.5210483641906829e-18,0.7071066976705287,45.000006767174696
65,6.5,0.07405232030657459,-1.540537829757733e-18,9.511784034745409,0.01139266466254971,-1.0811964458742418e-17,-0.07511014986731261,0.07596925313048344,2.460323243222885e-18,1.845460482526171e-08,1.5574152801474714e-18,1.845460482526171e-08,0.923879509558901,9.782413851757881e-19,0.3826834877770462,4.574874258379687e-19,0.7071068660074942,-1.4574085748652208e-18,0.7071066963655908,45.00000687291181
66,6.6000000000000005,0.07519158677282956,-2.3626868089507266e-18,9.504273019756575,0.011392664662549736,-9.261176768774557e-19,-0.0751101499093621,0.07596925317205742,6.666375431336229e-18,1.845460478999104e-08,-9.688631999578453e-20,1.845460478999104e-08,0.9238795092057873,1.0726172464366454e-18,0.38268348862953777,4.599397365481633e-19,0.7071068673124317,-1.6299155045238985e-18,0.7071066950606528,45.00000697864892
67,6.7,0.07633085323908452,-1.5415091140267424e-18,9.496762004763536,0.011392664662549703,1.9916132329461888e-17,-0.07511014995141149,0.0759692532136313,-1.302715058908561e-18,1.845460476079697e-08,-3.4732160834833874e-19,1.845460476079697e-08,0.9238795088526737,8.935943592981083e-19,0.38268348948202935,4.633766511743962e-19,0.7071068686173692,-1.296493847931882e-18,0.7071066937557151,45.000007084386006
68,6.800000000000001,0.07747011970533949,-5.431140812452445e-18,9.489250989766292,0.011392664662549665,-1.0795431083063313e-17,-0.07511014999346091,0.07596925325520519,2.0125747788691117e-18,1.8454604732308315e-08,9.681181094288318e-19,1.8454604732308315e-08,0.92387950849956,9.806172465554258e-19,0.3826834903345209,5.502797896068625e-19,0.7071068699223066,-1.3907783784530375e-18,0.7071066924507772,45.000007190123114
69,6.9,0.07860938617159445,-6.508523875383684e-18,9.481739974764844,0.01139266466254967,-2.723852920971662e-17,-0.07511015003551028,0.07596925329677903,2.033489371026253e-18,1.8454604700635384e-08,6.429287063277813e-19,1.8454604700635384e-08,0.9238795081464465,1.1249010144396886e-18,0.38268349118701256,7.163411672839818e-19,0.7071068712272442,-1.5302821143135287e-18,0.7071066911458397,45.00000729586019
70,7.0,0.07974865263784942,-6.424822310096976e-18,9.474228959759191,0.011392664662549653,-8.195270155443168e-18,-0.07511015007755976,0.075969253338353,3.226603370094525e-19,1.8454604671566643e-08,-1.0930857301006707e-18,1.8454604671566643e-08,0.9238795077933328,1.0322280219615611e-18,0.38268349203950414,7.25370849559818e-19,0.7071068725321817,-1.3521337342542393e-18,0.707106689840902,45.00000740159728
71,7.1000000000000005,0.08088791910410438,-6.511803270090437e-18,9.466717944749332,0.011392664662549668,8.820202794183046e-19,-0.07511015011960918,0.07596925337992691,8.215267029255297e-18,1.8454604628182012e-08,2.7858408906713067e-18,1.8454604628182012e-08,0.9238795074402192,9.737299500924541e-19,0.3826834928919957,6.838547159745417e-19,0.7071068738371192,-1.2758184706628087e-18,0.707106688535964,45.00000750733439
72,7.2,0.08202718557035935,-6.591577697070368e-18,9.459206929735268,0.01139266466254965,1.083828496481549e-17,-0.07511015016165863,0.07596925342150082,-8.411774140244139e-18,1.8454604592930195e-08,-1.318854206170519e-18,1.8454604592930195e-08,0.9238795070871055,1.0772042608223646e-18,0.3826834937444873,7.234181256988132e-19,0.7071068751420567,-1.4367335314803712e-18,0.7071066872310261,45.0000076130715
73,7.300000000000001,0.08316645203661431,-6.507865369048696e-18,9.451695914717,0.011392664662549613,-1.0761769824979945e-17,-0.07511015020370802,0.0759692534630747,-5.927300122823595e-18,1.8454604560713912e-08,7.086244684155457e-19,1.8454604560713912e-08,0.9238795067339919,9.618590107308591e-19,0.3826834945969788,6.92774839069922e-19,0.7071068764469941,-1.2470566639950685e-18,0.7071066859260884,45.00000771880859
74,7.4,0.08430571850286928,-9.227068463675303e-18,9.444184899694527,0.011392664662549618,6.31404340922569e-18,-0.07511015024575744,0.0759692535046486,-2.2231395413327355e-18,1.8454604521581463e-08,8.312442468857182e-19,1.8454604521581463e-08,0.9238795063808782,8.812749376774545e-19,0.38268349544947033,5.6671759533604035e-19,0.7071068777519315,-1.194636768182743e-18,0.7071066846211504,45.0000078245457
75,7.5,0.08544498496912424,-8.149181899040907e-18,9.436673884667849,0.011392664662549594,-1.0798314677144798e-17,-0.07511015028780685,0.07596925354622248,-1.056983424187413e-18,1.8454604490312286e-08,1.682295182143793e-18,1.8454604490312286e-08,0.9238795060277647,6.536873961798972e-19,0.3826834963019619,4.485977655995933e-19,0.707106879056869,-8.645148546127175e-19,0.707106683316213,45.00000793028277
76,7.6000000000000005,0.0865842514353792,-9.231995727933007e-18,9.429162869636967,0.011392664662549607,-9.193813992947992e-19,-0.0751101503298563,0.07596925358779641,-2.4001784351906168e-18,1.8454604460092258e-08,7.174275234413466e-19,1.8454604460092258e-08,0.923879505674651,7.439405360692016e-19,0.38268349715445343,5.816228645931148e-19,0.7071068803618064,-9.29467885734929e-19,0.7071066820112752,45.00000803601986
77,7.7,0.08772351790163416,-1.2205609197035677e-17,9.421651854601878,0.011392664662549566,2.7189187577086242e-17,-0.0751101503719057,0.07596925362937029,-3.849393538566232e-18,1.8454604419515882e-08,7.400184428013791e-19,1.8454604419515882e-08,0.9238795053215374,9.164086526395986e-19,0.38268349800694496,6.579162867648479e-19,0.7071068816667437,-1.1897549333162735e-18,0.7071066807063373,45.000008141756965
78,7.800000000000001,0.08886278436788911,-1.4010371264850343e-17,9.414140839562585,0.011392664662549564,1.0745403247754588e-17,-0.0751101504139552,0.07596925367094429,1.3816666053732902e-18,1.8454604385340892e-08,2.5977172127259267e-19,1.8454604385340892e-08,0.9238795049684237,9.37114831523855e-19,0.3826834988594365,6.179536370745248e-19,0.707106882971681,-1.258601053356467e-18,0.7071066794013994,45.00000824749407
79,7.9,0.09000205083414406,-1.5093836717492246e-17,9.406629824519086,0.011392664662549547,8.23198448260408e-18,-0.07511015045600458,0.07596925371251813,-2.903125594485998e-18,1.84546043575254e-08,-2.3110205100747275e-19,1.84546043575254e-08,0.9238795046153101,1.0291265603090577e-18,0.382683499711928,7.289553854119591e-19,0.7071068842766184,-1.3436594774029686e-18,0.7071066780964617,45.00000835323116
80,8.0,0.09114131730039901,-1.7814404854142203e-17,9.399118809471384,0.011392664662549542,8.179342454928442e-18,-0.07511015049805399,0.07596925375409201,-1.0539918494363157e-18,1.845460431679148e-08,-1.751685014718218e-18,1.845460431679148e-08,0.9238795042621964,1.1349132114889584e-18,0.3826835005644195,7.703483774283549e-19,0.7071068855815558,-1.5074468829652655e-18,0.7071066767915237,45.00000845896827
81,8.1,0.09228058376665396,-1.6734462562662855e-17,9.391607794419476,0.011392664662549528,-6.303595012126077e-18,-0.07511015054010343,0.07596925379566595,-3.020849597602677e-18,1.845460427843418e-08,6.415891429137638e-19,1.845460427843418e-08,0.9238795039090829,1.2073851811546697e-18,0.3826835014169111,9.206442202635734e-19,0.7071068868864933,-1.5263261368452964e-18,0.7071066754865862,45.00000856470534
82,8.200000000000001,0.09341985023290891,-1.8714940225190944e-17,9.384096779363365,0.011392664662549514,-1.0800724413470927e-17,-0.07511015058215283,0.07596925383723982,5.619779200516104e-18,1.8454604250196104e-08,3.769932609152507e-19,1.8454604250196104e-08,0.9238795035559693,1.1942040194405818e-18,0.3826835022694026,9.499614686769618e-19,0.7071068881914306,-1.4795320695420453e-18,0.7071066741816485,45.000008670442426
83,8.3,0.09455911669916386,-1.979833094219941e-17,9.376585764303046,0.011392664662549512,1.0798327345747177e-17,-0.0751101506242023,0.07596925387881377,-5.952454486212108e-18,1.845460422022678e-08,3.3299589755190213e-19,1.845460422022678e-08,0.9238795032028556,1.264961370850359e-18,0.38268350312189414,8.952080020287365e-19,0.707106889496368,-1.6521810972658486e-18,0.7071066728767106,45.000008776179534
84,8.4,0.09569838316541882,-2.0874508711156572e-17,9.369074749238523,0.01139266466254949,1.0748782886587039e-17,-0.0751101506662517,0.07596925392038764,-2.446777149057605e-18,1.8454604181521247e-08,6.151464827899199e-21,1.8454604181521247e-08,0.923879502849742,1.3094383518507328e-18,0.38268350397438566,9.044041695390997e-19,0.7071068908013054,-1.727325393823947e-18,0.7071066715717726,45.00000888191664
85,8.5,0.09683764963167377,-2.169571480776881e-17,9.361563734169795,0.011392664662549491,-8.224964754137579e-18,-0.07511015070830115,0.07596925396196158,-3.7324455304570995e-18,1.845460415248034e-08,4.67336892880347e-19,1.845460415248034e-08,0.9238795024966283,1.3276895873461873e-18,0.3826835048268772,9.518163467448546e-19,0.7071068921062427,-1.7247615598070282e-18,0.7071066702668349,45.00000898765373
86,8.6,0.09797691609792872,-2.0620545330474402e-17,9.354052719096863,0.011392664662549457,-8.901730556324892e-19,-0.07511015075035049,0.07596925400353541,2.1493296552584446e-18,1.8454604114503474e-08,7.068451366835743e-19,1.8454604114503474e-08,0.9238795021435148,1.3158033063529724e-18,0.38268350567936876,9.561402170136586e-19,0.7071068934111803,-1.6994892268487108e-18,0.7071066689618974,45.000009093390794
87,8.700000000000001,0.09911618256418366,-1.9538788436370664e-17,9.346541704019726,0.01139266466254945,8.205685420830856e-18,-0.07511015079239998,0.07596925404510937,3.387075056671763e-19,1.8454604083489525e-08,-1.4524523017631656e-18,1.8454604083489525e-08,0.9238795017904011,1.3143452369616489e-18,0.3826835065318603,9.15123220322869e-19,0.7071068947161175,-1.7281881196856625e-18,0.7071066676569595,45.0000091991279
88,8.8,0.10025544903043859,-2.0809740643092565e-17,9.339030688938383,0.011392664662549424,-8.248595905489112e-18,-0.07511015083444937,0.07596925408668323,-9.64302244636585e-19,1.8454604042477046e-08,3.4558386034468514e-19,1.8454604042477046e-08,0.9238795014372875,1.6133533543492249e-18,0.3826835073843518,1.0513297250806452e-18,0.7071068960210549,-2.1764350920940993e-18,0.7071066663520218,45.000009304864996
89,8.9,0.10139471549669353,-2.1884943849061185e-17,9.331519673852835,0.01139266466254942,-1.0751375077007498e-17,-0.07511015087649882,0.07596925412825717,-3.2466714900510884e-18,1.8454604009481093e-08,-6.941577827470581e-19,1.8454604009481093e-08,0.9238795010841738,1.5213139096619435e-18,0.38268350823684333,1.132456890160739e-18,0.7071068973259923,-1.9442763203943867e-18,0.7071066650470839,45.0000094106021
90,9.0,0.10253398196294847,-2.252162101617196e-17,9.324008658763082,0.011392664662549436,-1.0817489224974473e-17,-0.07511015091854822,0.07596925416983105,2.9891842979669715e-18,1.845460397883859e-08,-4.4408927353610495e-19,1.845460397883859e-08,0.9238795007310602,1.3572634340179945e-18,0.38268350908933485,1.004552094449912e-18,0.7071068986309296,-1.7390446864278712e-18,0.7071066637421461,45.00000951633918
91,9.1,0.1036732484292034,-2.260280067619764e-17,9.316497643669125,0.011392664662549398,-8.146555573884499e-18,-0.07511015096059769,0.07596925421140499,-1.082711207628095e-18,1.8454603948595355e-08,7.261288123363248e-19,1.8454603948595355e-08,0.9238795003779465,1.8653745100230997e-18,0.38268350994182637,1.156389919225015e-18,0.707106899935867,-2.5616998343750488e-18,0.7071066624372082,45.00000962207629
92,9.200000000000001,0.10481251489545834,-2.152345295111892e-17,9.308986628570963,0.011392664662549375,1.0797814771473136e-17,-0.07511015100264712,0.0759692542529789,-3.532371094573756e-18,1.8454603911440364e-08,5.2071607465997435e-20,1.8454603911440364e-08,0.9238795000248329,1.872298704714707e-18,0.3826835107943179,1.2788132586275442e-18,0.7071069012408043,-2.48079528749411e-18,0.7071066611322703,45.00000972781339
93,9.3,0.10595178136171328,-2.044798223178634e-17,9.301475613468597,0.011392664662549363,8.185626448734431e-18,-0.07511015104469651,0.07596925429455277,4.920890158657264e-18,1.845460388478051e-08,9.694192813381669e-19,1.845460388478051e-08,0.9238794996717192,1.9162027852199855e-18,0.3826835116468094,1.352345299919295e-18,0.7071069025457416,-2.5056404442928433e-18,0.7071066598273326,45.00000983355048
94,9.4,0.10709104782796822,-2.1267909453367124e-17,9.293964598362024,0.011392664662549356,8.235644581837547e-18,-0.07511015108674592,0.07596925433612667,-2.9127531721831874e-18,1.8454603843373283e-08,-2.8425437448524643e-19,1.8454603843373283e-08,0.9238794993186057,1.9985016346427722e-18,0.382683512499301,1.3009328786929326e-18,0.7071069038506792,-2.697058252114282e-18,0.7071066585223951,45.000009939287544
95,9.5,0.10823031429422315,-2.2351302798819194e-17,9.286453583251246,0.011392664662549347,1.8070181116844693e-17,-0.07511015112879535,0.07596925437770058,-1.5407873978241393e-19,1.8454603814026196e-08,7.148124337888784e-19,1.8454603814026196e-08,0.923879498965492,2.0864722244568273e-18,0.3826835133517925,1.3549545039539623e-18,0.7071069051556165,-2.818260326663303e-18,0.7071066572174571,45.00001004502465
96,9.600000000000001,0.10936958076047809,-2.4337700423426967e-17,9.278942568136264,0.011392664662549328,8.261295056405056e-18,-0.07511015117084478,0.07596925441927449,5.557061541770884e-18,1.845460377920568e-08,9.41474486178099e-19,1.845460377920568e-08,0.9238794986123784,2.1341820907909088e-18,0.38268351420428404,1.232958716081659e-18,0.7071069064605539,-2.999788211296982e-18,0.7071066559125194,45.00001015076173
97,9.700000000000001,0.11050884722673303,-2.7058290428318308e-17,9.271431553017077,0.011392664662549299,2.977778865233209e-17,-0.07511015121289423,0.07596925446084841,-1.5126489323122302e-18,1.8454603737598972e-08,5.211094249571083e-19,1.8454603737598972e-08,0.9238794982592647,2.107603979557331e-18,0.38268351505677556,1.2626010642897373e-18,0.7071069077654911,-2.927990987531668e-18,0.7071066546075815,45.00001025649884
98,9.8,0.11164811369298797,-2.5063965292504452e-17,9.263920537893686,0.011392664662549281,-2.7238836817517995e-17,-0.07511015125494357,0.07596925450242223,-8.997164117016257e-19,1.8454603708980567e-08,5.154656904451147e-19,1.8454603708980567e-08,0.9238794979061511,2.2222613453546452e-18,0.3826835159092671,1.4086525517089188e-18,0.7071069090704285,-3.0280671695599354e-18,0.7071066533026438,45.000010362235926
99,9.9,0.11278738015924289,-2.614012313151731e-17,9.25640952276609,0.01139266466254927,8.175962933943772e-18,-0.07511015129699306,0.0759692545439962,1.0948367371198105e-18,1.8454603675432186e-08,1.6056503602251699e-18,1.8454603675432186e-08,0.9238794975530374,2.0508448783657572e-18,0.3826835167617586,1.460681801851411e-18,0.7071069103753659,-2.6715093739627514e-18,0.7071066519977058,45.00001046797303
100,10.0,0.11392664662549781,-2.886140312233444e-17,9.248898507634287,0.011392664662549248,-1.0799695793422952e-17,-0.07511015133904247,0.07596925458557009,7.125615793220601e-18,1.845460364088124e-08,6.126681403582423e-19,1.845460364088124e-08,0.9238794971999238,2.2853376452854006e-18,0.3826835176142501,1.5270747165694364e-18,0.7071069116803032,-3.0539805409235157e-18,0.7071066506927679,45.000010573710135
